,nri_id,stateabbrv,county,risk_val_2025,eal_valt_2025,sovi_score_2025,resl_score_2025,crf_value_2025,risk_val_2023,eal_valt_2023,sovi_score_2023,resl_score_2023,crf_value_2023,risk_val_2021,eal_valt_2021,sovi_score_2021,resl_score_2021,crf_value_2021,risk_val_2020,eal_valt_2020,sovi_score_2020,resl_score_2020,crf_value_2020
2993,C53059,WA,Skamania,16777236.872390013,19413852.687493023,16.98473282,28.053435114503817,0.864188945,11952787.446955863,20922908.853779383,30.43000030517578,35.459999084472656,0.5712775183646028,972233.6183791806,1259329.6306746835,23.68939692550256,52.169399999999996,0.7720247302196076,3261659.127350284,4224811.71869,23.6893969255,52.1694,0.7720247302196076
2994,C53061,WA,Snohomish,332545531.5051589,409166722.48330134,13.39058524,77.83078880407125,0.812738459,220110752.80451778,197515502.6197494,35.22999954223633,69.61000061035156,1.1143973505121167,62217399.27944808,83213740.00127602,23.531730390224677,54.2984,0.747681804453135,55486567.09084465,74211471.7255,23.5317303902,54.2984,0.747681804453135
2995,C53063,WA,Spokane,88303866.40364756,98798975.60135171,21.02417303,75.79516539440203,0.893773097,21952032.98202607,20445972.587731425,51.529998779296875,78.9000015258789,1.073660491709666,8593578.947081232,8639886.370929874,33.85888845092629,54.945798,0.9946402739734577,8160746.964890915,8204722.02708,33.8588884509,54.945798,0.9946402739734577
2996,C53065,WA,Stevens,22293440.852154538,18304443.922010444,58.71501272,38.0089058524173,1.217925054,5193134.135999508,4655053.154036677,44.779998779296875,44.400001525878906,1.1155907277871207,2074990.3886896498,1832953.7254270397,36.65746945210879,52.4788,1.1320473397146023,4058757.5308156214,3585324.91392,36.6574694521,52.4788,1.1320473397146023
2997,C53067,WA,Thurston,168574350.90110883,190637082.84972042,19.46564885,65.01272264631042,0.884268414,128926569.05510065,113334167.29232922,37.2400016784668,71.9000015258789,1.137579003184036,33121711.29725833,36272955.898536965,30.508474576271187,54.567600000000006,0.9131241299966475,34310115.34019457,37574426.3163,30.5084745763,54.5676,0.9131241299966475
2998,C53069,WA,Wahkiakum,7423556.4057576,6005466.017189991,60.81424936,40.012722646310436,1.23613328,5555974.300849847,4893019.907332283,17.059999465942383,44.90999984741211,1.1354898214340214,19873116.407420617,12198076.720133137,48.48245959795033,49.776602,1.6292008046333808,9437673.036055587,5792823.70179,48.482459598,49.776602,1.6292008046333808
2999,C53071,WA,Walla Walla,22343895.77553114,20313807.233748253,46.02417303,54.93002544529262,1.099936389,12358865.847673861,9280683.33986734,76.2300033569336,58.5,1.3316762780369276,2311119.159677938,1833263.9476587684,40.914465904611745,53.875398,1.260658162524513,2846172.346917957,2257687.63613,40.9144659046,53.875398,1.260658162524513
3000,C53073,WA,Whatcom,100263036.82067937,111466936.53182644,21.53307888,78.65776081424937,0.899486789,48889654.2855741,42340449.45396322,52.77000045776367,79.5,1.1546796247104516,25940335.66219886,26195007.343763635,33.54355538037051,54.714397999999996,0.9902778541642439,19887071.825943325,20082315.0213,33.5435553804,54.714398,0.9902778541642439
3001,C53075,WA,Whitman,12915464.757116977,14353941.438609779,20.7697201,50.63613231552163,0.899785248,3018155.769924586,2703513.617415765,52.130001068115234,43.47999954223633,1.1163826771509224,1094997.4971535574,1294075.470613061,26.17264485612929,51.489,0.8461620067914651,1770467.4368305358,2092350.42772,26.1726448561,51.489,0.8461620067914651
3002,C53077,WA,Yakima,154803185.89346868,119827664.15948693,63.93129771,13.517811704834607,1.291881862,70249712.899229,47445441.34548799,95.69999694824219,23.040000915527344,1.480641994405426,32015743.15834871,20068280.417095046,49.98029168309026,52.88199999999999,1.5953406317302745,33103591.388339,20750171.2988,49.9802916831,52.882,1.5953406317302745
3003,C54001,WV,Barbour,8550393.079302296,7710050.100643218,46.46946565,43.54325699745547,1.108993193,988750.6469093438,843992.8636073045,38.189998626708984,35.650001525878906,1.1715154114968827,750440.123037582,527613.8761913172,43.59479700433583,51.959,1.4223282534848765,2404735.072390602,1690703.30038,43.5947970043,51.959,1.4223282534848765
3004,C54003,WV,Berkeley,28364009.180003114,35234123.07593849,12.18193384,43.225190839694655,0.805015329,8471540.796099959,7639289.930642599,36.599998474121094,53.18000030517578,1.1089434846711406,2562893.3079242776,2884821.7144967495,29.523058730784392,54.527401999999995,0.8884061344398777,2896461.9649054036,3260290.37016,29.5230587308,54.527402,0.8884061344398777
3005,C54005,WV,Boone,29511095.221804578,18806500.06204326,85.75063613,13.295165394402037,1.569196561,2865086.851573436,2397012.810366293,42.459999084472656,15.880000114440918,1.1952739005744468,1897773.5952046406,1661790.8797072205,36.02680331099724,51.175398,1.1420050611536612,3690604.3040187093,3231688.22062,36.026803311,51.175398,1.1420050611536612
3006,C54007,WV,Braxton,11924198.518490536,8778553.727822876,71.34223919,24.93638676844784,1.35833292,1225785.288160763,978955.1810263026,45.93000030517578,22.950000762939453,1.252136269278122,1097223.752340969,775904.4387521769,42.53054789121009,51.005801999999996,1.4141222778742486,2248132.252947404,1589772.1775,42.5305478912,51.005802,1.4141222778742486
3007,C54009,WV,Brooke,18729452.840268485,12565486.506745147,85.6870229,57.09287531806616,1.490547368,2712431.0038166274,2751916.2732251636,29.34000015258789,60.5,0.9856517184796976,3876391.6348588928,2751459.047948083,45.92037839968467,55.360397999999996,1.40884947488124,6073816.063468928,4311188.7904,45.9203783997,55.360398,1.40884947488124
3008,C54011,WV,Cabell,59095586.00430895,49314383.94464164,59.16030534,73.85496183206108,1.198343795,4754626.473503664,4180793.3162570763,71.29000091552734,66.58000183105469,1.137254610271029,4860768.28908388,3576078.652555857,44.698462751281035,55.468002,1.3592453526182495,10668870.214700678,7849112.88764,44.6984627513,55.468002,1.3592453526182495
3009,C54013,WV,Calhoun,6756492.505120388,4929153.130238576,73.72773537,37.05470737913486,1.370720756,953342.2797582367,797170.4222430302,37.4900016784668,13.369999885559082,1.195907742130948,822699.3058700052,547301.2255759533,42.688214426487974,48.437799999999996,1.5031928806741413,1539944.7680583098,1024449.21597,42.6882144265,48.4378,1.5031928806741413
3010,C54015,WV,Clay,8160296.253231975,4685638.370679961,95.89694656,18.98854961832061,1.741554855,1590534.1765724004,1147351.0732796013,60.95000076293945,8.5600004196167,1.386266343069693,1074629.406529021,777589.2646443965,40.953882538431216,50.262198,1.382001341055635,1570731.0833037638,1136562.63322,40.9538825384,50.262198,1.382001341055635
3011,C54017,WV,Doddridge,6152994.734489842,6125169.5531255165,33.2697201,49.33206106870229,1.004542761,881612.5618079865,794833.9140492608,27.690000534057617,32.849998474121094,1.1091783405625386,345032.9776129768,400728.71987624693,27.07922743397714,52.2294,0.8610138492682279,768812.2036754419,892915.026081,27.079227434,52.2294,0.8610138492682279
3012,C54019,WV,Fayette,18407207.208023664,14404583.055877758,64.1221374,27.2264631043257,1.277871573,3123679.0942552225,2401239.9069107743,61.810001373291016,26.610000610351562,1.3008608949340157,3063261.658537201,2186128.6995882867,43.358297201419,52.51200200000001,1.401226587947043,6570341.193447153,4688992.6654,43.3582972014,52.512002,1.401226587947043
3013,C54021,WV,Gilmer,5400182.742637199,5927973.372590936,20.22900763,6.71119592875318,0.910966093,1017043.3640852947,823628.8085774905,47.45000076293945,6.329999923706055,1.234832188351759,411723.1516555788,460436.7702966465,27.355143870713444,50.21040000000001,0.8942012849892877,841780.3046989837,941376.755804,27.3551438707,50.2104,0.8942012849892877
3014,C54023,WV,Grant,11119829.592717448,8179658.128492777,71.66030534,27.639949109414758,1.359449187,2033801.2955274128,1761124.4675723559,36.09000015258789,39.02000045776367,1.154831093983341,1046640.0613677857,853947.0051980834,38.904217579818685,52.178402000000006,1.225649899814339,1729166.2853657096,1410815.83381,38.9042175798,52.178402,1.225649899814339
3015,C54025,WV,Greenbrier,36578715.72127395,25467171.826062128,80.78880407,51.74936386768449,1.436308514,5454344.039070405,4434396.362095459,52.7400016784668,43.0,1.2300082341969478,3801668.4247333496,2727753.2430498037,43.83129680725266,53.32860000000001,1.3936995343768117,5689319.859353419,4082171.02684,43.8312968073,53.3286,1.3936995343768117
3016,C54027,WV,Hampshire,12386514.06677247,10359474.508679131,53.49872774,10.973282442748092,1.195670114,2627602.648052272,2367674.2987428955,34.04999923706055,16.899999618530273,1.10978213914278,1974262.1871461696,1534456.732818985,37.36696886085929,48.341398,1.286619651711657,3487827.958125702,2710846.17236,37.3669688609,48.341398,1.286619651711657
3017,C54029,WV,Hancock,13256135.703790175,11806806.507948602,48.56870229,50.286259541984734,1.122753701,3372807.370711125,2809947.992772277,39.34000015258789,51.18000030517578,1.200309535758893,1531300.1285660008,1216549.9917508643,42.018131651556956,55.394802000000006,1.2587235534498231,5094486.729477388,4047343.60894,42.0181316516,55.394802,1.2587235534498231
3018,C54031,WV,Hardy,13934175.97509066,10777514.933420548,65.20356234,23.85496183206107,1.292893219,3781839.6254371973,3447768.261751506,25.8799991607666,18.110000610351562,1.0968949588032866,1658085.836018732,1258272.3665306289,40.756799369333855,51.82020200000001,1.3177479535615082,2180300.8973596133,1654565.95206,40.7567993693,51.820202,1.3177479535615082
3019,C54033,WV,Harrison,33697844.13837327,28225189.16448225,59.82824427,87.30916030534351,1.193892588,3640064.142236031,3369587.489211621,41.95000076293945,75.72000122070312,1.08026996001451,2089749.8895103782,1884848.6372582726,38.51005124162396,56.172399999999996,1.1087096588032437,5071227.147560935,4573990.23026,38.5100512416,56.1724,1.1087096588032437
3020,C54035,WV,Jackson,19711628.307571188,15437323.316874044,64.9173028,36.6412213740458,1.276881225,2151075.083722888,2010056.5812428005,19.920000076293945,34.119998931884766,1.0701564840492683,1392316.3579765323,1300082.887739107,35.15963736696886,52.989602000000005,1.070944299865236,2950521.7774885814,2755065.57891,35.159637367,52.989602,1.070944299865236
3021,C54037,WV,Jefferson,15838779.650399597,18682851.817304533,15.80788804,52.894402035623415,0.847770983,5452919.989134809,5263946.883117819,18.520000457763672,57.029998779296875,1.035899508527157,1801947.7916165339,2266113.011749462,25.936145053212456,54.95240199999999,0.795171195025888,3191435.950969292,4013520.57385,25.9361450532,54.952402,0.795171195025888
3022,C54039,WV,Kanawha,168707302.86306712,142854222.87840417,58.01526718,82.44274809160305,1.180975259,19532553.434103683,17261688.759091552,53.5,77.87999725341797,1.1315551859788973,12194891.965831373,10835359.410095753,39.49546708711076,56.816202,1.125471846782386,16673906.467406569,14815036.4801,39.4954670871,56.816202,1.125471846782386
3023,C54041,WV,Lewis,14441593.966312047,11905096.05749677,59.31933842,53.11704834605598,1.213059844,1052750.0097800337,880579.1822782207,48.630001068115234,44.43000030517578,1.195519983854689,630066.8327889821,475092.86150937417,42.45171462357115,53.670201999999996,1.3261972212911266,1945439.0417653518,1466930.41618,42.4517146236,53.670202,1.3261972212911266
3024,C54043,WV,Lincoln,21995359.361610167,15385914.611873338,76.14503817,15.394402035623408,1.429577631,3576147.210516532,3149885.3745692894,39.04999923706055,13.300000190734863,1.1353261421474834,2638475.7843781756,1951238.159006129,40.2837997635002,50.238600000000005,1.3522059171506229,5416325.754047043,4005548.03477,40.2837997635,50.2386,1.3522059171506229
